year,sex,age,marital_status,deaths,age_band
2015,Male,28,Civil partnership widowed,0,NA
2015,Male,28,Civil partnership dissolved,0,NA
2015,Male,28,Marital status not stated,27,NA
2015,Male,29,All marital statuses,237,NA
2015,Male,29,Single,181,NA
2015,Male,29,Married,29,NA
2015,Male,29,Widowed,0,NA
2015,Male,29,Divorced,3,NA
2015,Male,29,Civil partnership,0,NA
2015,Male,29,Civil partnership widowed,0,NA
2015,Male,29,Civil partnership dissolved,0,NA
2015,Male,29,Marital status not stated,24,NA
2015,Male,30,All marital statuses,248,NA
2015,Male,30,Single,171,NA
2015,Male,30,Married,39,NA
2015,Male,30,Widowed,0,NA
2015,Male,30,Divorced,4,NA
2015,Male,30,Civil partnership,0,NA
2015,Male,30,Civil partnership widowed,0,NA
2015,Male,30,Civil partnership dissolved,0,NA
2015,Male,30,Marital status not stated,34,NA
2015,Male,31,All marital statuses,258,NA
2015,Male,31,Single,174,NA
2015,Male,31,Married,51,NA
2015,Male,31,Widowed,0,NA
2015,Male,31,Divorced,5,NA
2015,Male,31,Civil partnership,0,NA
2015,Male,31,Civil partnership widowed,0,NA
2015,Male,31,Civil partnership dissolved,0,NA
2015,Male,31,Marital status not stated,28,NA
2015,Male,32,All marital statuses,358,NA
2015,Male,32,Single,236,NA
2015,Male,32,Married,74,NA
2015,Male,32,Widowed,0,NA
2015,Male,32,Divorced,11,NA
2015,Male,32,Civil partnership,0,NA
2015,Male,32,Civil partnership widowed,0,NA
2015,Male,32,Civil partnership dissolved,0,NA
2015,Male,32,Marital status not stated,37,NA
2015,Male,33,All marital statuses,328,NA
2015,Male,33,Single,217,NA
2015,Male,33,Married,57,NA
2015,Male,33,Widowed,2,NA
2015,Male,33,Divorced,9,NA
2015,Male,33,Civil partnership,1,NA
2015,Male,33,Civil partnership widowed,0,NA
2015,Male,33,Civil partnership dissolved,0,NA
2015,Male,33,Marital status not stated,42,NA
2015,Male,34,All marital statuses,365,NA
2015,Male,34,Single,222,NA
2015,Male,34,Married,81,NA
2015,Male,34,Widowed,1,NA
2015,Male,34,Divorced,14,NA
2015,Male,34,Civil partnership,1,NA
2015,Male,34,Civil partnership widowed,0,NA
2015,Male,34,Civil partnership dissolved,0,NA
2015,Male,34,Marital status not stated,46,NA
2015,Male,35,All marital statuses,372,NA
2015,Male,35,Single,221,NA
2015,Male,35,Married,84,NA
2015,Male,35,Widowed,0,NA
2015,Male,35,Divorced,24,NA
2015,Male,35,Civil partnership,0,NA
2015,Male,35,Civil partnership widowed,0,NA
2015,Male,35,Civil partnership dissolved,0,NA
2015,Male,35,Marital status not stated,43,NA
2015,Male,36,All marital statuses,415,NA
2015,Male,36,Single,236,NA
2015,Male,36,Married,120,NA
2015,Male,36,Widowed,0,NA
2015,Male,36,Divorced,18,NA
2015,Male,36,Civil partnership,0,NA
2015,Male,36,Civil partnership widowed,1,NA
2015,Male,36,Civil partnership dissolved,0,NA
2015,Male,36,Marital status not stated,40,NA
2015,Male,37,All marital statuses,383,NA
2015,Male,37,Single,230,NA
2015,Male,37,Married,95,NA
2015,Male,37,Widowed,0,NA
2015,Male,37,Divorced,25,NA
2015,Male,37,Civil partnership,0,NA
2015,Male,37,Civil partnership widowed,0,NA
2015,Male,37,Civil partnership dissolved,0,NA
2015,Male,37,Marital status not stated,33,NA
2015,Male,38,All marital statuses,434,NA
2015,Male,38,Single,246,NA
2015,Male,38,Married,122,NA
2015,Male,38,Widowed,0,NA
2015,Male,38,Divorced,27,NA
2015,Male,38,Civil partnership,1,NA
2015,Male,38,Civil partnership widowed,0,NA
2015,Male,38,Civil partnership dissolved,0,NA
2015,Male,38,Marital status not stated,38,NA
2015,Male,39,All marital statuses,456,NA
2015,Male,39,Single,275,NA
2015,Male,39,Married,105,NA
2015,Male,39,Widowed,1,NA
2015,Male,39,Divorced,38,NA
2015,Male,39,Civil partnership,0,NA
2015,Male,39,Civil partnership widowed,0,NA
2015,Male,39,Civil partnership dissolved,0,NA
2015,Male,39,Marital status not stated,37,NA
2015,Male,40,All marital statuses,518,NA
2015,Male,40,Single,311,NA
2015,Male,40,Married,127,NA
2015,Male,40,Widowed,1,NA
2015,Male,40,Divorced,43,NA
2015,Male,40,Civil partnership,3,NA
2015,Male,40,Civil partnership widowed,0,NA
2015,Male,40,Civil partnership dissolved,0,NA
2015,Male,40,Marital status not stated,33,NA
2015,Male,41,All marital statuses,571,NA
2015,Male,41,Single,313,NA
2015,Male,41,Married,153,NA
2015,Male,41,Widowed,3,NA
2015,Male,41,Divorced,45,NA
2015,Male,41,Civil partnership,2,NA
2015,Male,41,Civil partnership widowed,0,NA
2015,Male,41,Civil partnership dissolved,0,NA
2015,Male,41,Marital status not stated,55,NA
2015,Male,42,All marital statuses,664,NA
2015,Male,42,Single,328,NA
2015,Male,42,Married,202,NA
2015,Male,42,Widowed,3,NA
2015,Male,42,Divorced,86,NA
2015,Male,42,Civil partnership,3,NA
2015,Male,42,Civil partnership widowed,0,NA
2015,Male,42,Civil partnership dissolved,0,NA
2015,Male,42,Marital status not stated,42,NA
2015,Male,43,All marital statuses,691,NA
2015,Male,43,Single,366,NA
2015,Male,43,Married,202,NA
2015,Male,43,Widowed,3,NA
2015,Male,43,Divorced,77,NA
2015,Male,43,Civil partnership,3,NA
2015,Male,43,Civil partnership widowed,0,NA
2015,Male,43,Civil partnership dissolved,0,NA
2015,Male,43,Marital status not stated,40,NA
2015,Male,44,All marital statuses,800,NA
2015,Male,44,Single,379,NA
2015,Male,44,Married,243,NA
2015,Male,44,Widowed,4,NA
2015,Male,44,Divorced,111,NA
2015,Male,44,Civil partnership,5,NA
2015,Male,44,Civil partnership widowed,0,NA
2015,Male,44,Civil partnership dissolved,0,NA
2015,Male,44,Marital status not stated,58,NA
2015,Male,45,All marital statuses,818,NA
2015,Male,45,Single,359,NA
2015,Male,45,Married,289,NA
2015,Male,45,Widowed,5,NA
2015,Male,45,Divorced,122,NA
2015,Male,45,Civil partnership,0,NA
2015,Male,45,Civil partnership widowed,1,NA
2015,Male,45,Civil partnership dissolved,0,NA
2015,Male,45,Marital status not stated,42,NA
2015,Male,46,All marital statuses,910,NA
2015,Male,46,Single,376,NA
2015,Male,46,Married,320,NA
2015,Male,46,Widowed,3,NA
2015,Male,46,Divorced,151,NA
2015,Male,46,Civil partnership,2,NA
2015,Male,46,Civil partnership widowed,0,NA
2015,Male,46,Civil partnership dissolved,0,NA
2015,Male,46,Marital status not stated,58,NA
2015,Male,47,All marital statuses,1046,NA
2015,Male,47,Single,449,NA
2015,Male,47,Married,358,NA
2015,Male,47,Widowed,7,NA
2015,Male,47,Divorced,169,NA
2015,Male,47,Civil partnership,5,NA
2015,Male,47,Civil partnership widowed,0,NA
2015,Male,47,Civil partnership dissolved,0,NA
2015,Male,47,Marital status not stated,58,NA
2015,Male,48,All marital statuses,1064,NA
2015,Male,48,Single,419,NA
2015,Male,48,Married,364,NA
2015,Male,48,Widowed,18,NA
2015,Male,48,Divorced,208,NA
2015,Male,48,Civil partnership,2,NA
2015,Male,48,Civil partnership widowed,0,NA
2015,Male,48,Civil partnership dissolved,0,NA
2015,Male,48,Marital status not stated,53,NA
2015,Male,49,All marital statuses,1223,NA
2015,Male,49,Single,461,NA
2015,Male,49,Married,474,NA
2015,Male,49,Widowed,13,NA
2015,Male,49,Divorced,210,NA
2015,Male,49,Civil partnership,2,NA
2015,Male,49,Civil partnership widowed,0,NA
2015,Male,49,Civil partnership dissolved,0,NA
2015,Male,49,Marital status not stated,63,NA
2015,Male,50,All marital statuses,1425,NA
2015,Male,50,Single,505,NA
2015,Male,50,Married,558,NA
2015,Male,50,Widowed,15,NA
2015,Male,50,Divorced,260,NA
2015,Male,50,Civil partnership,10,NA
2015,Male,50,Civil partnership widowed,0,NA
2015,Male,50,Civil partnership dissolved,0,NA
2015,Male,50,Marital status not stated,77,NA
2015,Male,51,All marital statuses,1359,NA
2015,Male,51,Single,482,NA
2015,Male,51,Married,521,NA
2015,Male,51,Widowed,21,NA
2015,Male,51,Divorced,272,NA
2015,Male,51,Civil partnership,2,NA
2015,Male,51,Civil partnership widowed,0,NA
2015,Male,51,Civil partnership dissolved,0,NA
2015,Male,51,Marital status not stated,61,NA
2015,Male,52,All marital statuses,1422,NA
2015,Male,52,Single,453,NA
2015,Male,52,Married,598,NA
2015,Male,52,Widowed,23,NA
2015,Male,52,Divorced,296,NA
2015,Male,52,Civil partnership,2,NA
2015,Male,52,Civil partnership widowed,0,NA
2015,Male,52,Civil partnership dissolved,0,NA
2015,Male,52,Marital status not stated,50,NA
2015,Male,53,All marital statuses,1543,NA
2015,Male,53,Single,490,NA
2015,Male,53,Married,665,NA
2015,Male,53,Widowed,20,NA
2015,Male,53,Divorced,320,NA
2015,Male,53,Civil partnership,4,NA
2015,Male,53,Civil partnership widowed,0,NA
2015,Male,53,Civil partnership dissolved,0,NA
2015,Male,53,Marital status not stated,44,NA
2015,Male,54,All marital statuses,1615,NA
2015,Male,54,Single,479,NA
2015,Male,54,Married,688,NA
2015,Male,54,Widowed,34,NA
2015,Male,54,Divorced,344,NA
2015,Male,54,Civil partnership,6,NA
2015,Male,54,Civil partnership widowed,1,NA
2015,Male,54,Civil partnership dissolved,0,NA
2015,Male,54,Marital status not stated,63,NA
2015,Male,55,All marital statuses,1776,NA
2015,Male,55,Single,502,NA
2015,Male,55,Married,772,NA
2015,Male,55,Widowed,31,NA
2015,Male,55,Divorced,416,NA
2015,Male,55,Civil partnership,6,NA
2015,Male,55,Civil partnership widowed,1,NA
2015,Male,55,Civil partnership dissolved,0,NA
2015,Male,55,Marital status not stated,48,NA
2015,Male,56,All marital statuses,1913,NA
2015,Male,56,Single,534,NA
2015,Male,56,Married,823,NA
2015,Male,56,Widowed,46,NA
2015,Male,56,Divorced,448,NA
2015,Male,56,Civil partnership,3,NA
2015,Male,56,Civil partnership widowed,0,NA
2015,Male,56,Civil partnership dissolved,0,NA
2015,Male,56,Marital status not stated,59,NA
2015,Male,57,All marital statuses,2055,NA
2015,Male,57,Single,498,NA
2015,Male,57,Married,963,NA
2015,Male,57,Widowed,41,NA
2015,Male,57,Divorced,495,NA
2015,Male,57,Civil partnership,5,NA
2015,Male,57,Civil partnership widowed,1,NA
2015,Male,57,Civil partnership dissolved,0,NA
2015,Male,57,Marital status not stated,52,NA
2015,Male,58,All marital statuses,2090,NA
2015,Male,58,Single,486,NA
2015,Male,58,Married,1029,NA
2015,Male,58,Widowed,44,NA
2015,Male,58,Divorced,473,NA
2015,Male,58,Civil partnership,2,NA
2015,Male,58,Civil partnership widowed,0,NA
2015,Male,58,Civil partnership dissolved,0,NA
2015,Male,58,Marital status not stated,56,NA
2015,Male,59,All marital statuses,2145,NA
2015,Male,59,Single,460,NA
2015,Male,59,Married,1049,NA
2015,Male,59,Widowed,59,NA
2015,Male,59,Divorced,520,NA
2015,Male,59,Civil partnership,6,NA
2015,Male,59,Civil partnership widowed,1,NA
2015,Male,59,Civil partnership dissolved,0,NA
2015,Male,59,Marital status not stated,50,NA
2015,Male,60,All marital statuses,2465,NA
2015,Male,60,Single,518,NA
2015,Male,60,Married,1207,NA
2015,Male,60,Widowed,88,NA
2015,Male,60,Divorced,572,NA
2015,Male,60,Civil partnership,1,NA
2015,Male,60,Civil partnership widowed,0,NA
2015,Male,60,Civil partnership dissolved,0,NA
2015,Male,60,Marital status not stated,79,NA
2015,Male,61,All marital statuses,2646,NA
2015,Male,61,Single,503,NA
2015,Male,61,Married,1357,NA
2015,Male,61,Widowed,96,NA
2015,Male,61,Divorced,636,NA
2015,Male,61,Civil partnership,5,NA
2015,Male,61,Civil partnership widowed,1,NA
2015,Male,61,Civil partnership dissolved,0,NA
2015,Male,61,Marital status not stated,48,NA
2015,Male,62,All marital statuses,2802,NA
2015,Male,62,Single,530,NA
2015,Male,62,Married,1462,NA
2015,Male,62,Widowed,109,NA
2015,Male,62,Divorced,630,NA
2015,Male,62,Civil partnership,4,NA
2015,Male,62,Civil partnership widowed,0,NA
2015,Male,62,Civil partnership dissolved,0,NA
2015,Male,62,Marital status not stated,67,NA
2015,Male,63,All marital statuses,3103,NA
2015,Male,63,Single,562,NA
2015,Male,63,Married,1662,NA
2015,Male,63,Widowed,147,NA
2015,Male,63,Divorced,656,NA
2015,Male,63,Civil partnership,6,NA
2015,Male,63,Civil partnership widowed,1,NA
2015,Male,63,Civil partnership dissolved,0,NA
2015,Male,63,Marital status not stated,69,NA
2015,Male,64,All marital statuses,3402,NA
2015,Male,64,Single,590,NA
2015,Male,64,Married,1836,NA
2015,Male,64,Widowed,181,NA
2015,Male,64,Divorced,726,NA
2015,Male,64,Civil partnership,5,NA
2015,Male,64,Civil partnership widowed,0,NA
2015,Male,64,Civil partnership dissolved,0,NA
2015,Male,64,Marital status not stated,64,NA
2015,Male,65,All marital statuses,3640,NA
2015,Male,65,Single,600,NA
2015,Male,65,Married,2003,NA
2015,Male,65,Widowed,212,NA
2015,Male,65,Divorced,750,NA
2015,Male,65,Civil partnership,3,NA
2015,Male,65,Civil partnership widowed,0,NA
2015,Male,65,Civil partnership dissolved,0,NA
2015,Male,65,Marital status not stated,72,NA
2015,Male,66,All marital statuses,4050,NA
2015,Male,66,Single,588,NA
2015,Male,66,Married,2282,NA
2015,Male,66,Widowed,246,NA
2015,Male,66,Divorced,842,NA
2015,Male,66,Civil partnership,4,NA
2015,Male,66,Civil partnership widowed,3,NA
2015,Male,66,Civil partnership dissolved,0,NA
2015,Male,66,Marital status not stated,85,NA
2015,Male,67,All marital statuses,4676,NA
2015,Male,67,Single,669,NA
2015,Male,67,Married,2727,NA
2015,Male,67,Widowed,297,NA
2015,Male,67,Divorced,914,NA
2015,Male,67,Civil partnership,6,NA
2015,Male,67,Civil partnership widowed,0,NA
2015,Male,67,Civil partnership dissolved,0,NA
2015,Male,67,Marital status not stated,63,NA
2015,Male,68,All marital statuses,5284,NA
2015,Male,68,Single,693,NA
2015,Male,68,Married,3170,NA
2015,Male,68,Widowed,403,NA
2015,Male,68,Divorced,945,NA
2015,Male,68,Civil partnership,6,NA
2015,Male,68,Civil partnership widowed,0,NA
2015,Male,68,Civil partnership dissolved,1,NA
2015,Male,68,Marital status not stated,66,NA
2015,Male,69,All marital statuses,4696,NA
2015,Male,69,Single,600,NA
2015,Male,69,Married,2777,NA
2015,Male,69,Widowed,404,NA
2015,Male,69,Divorced,844,NA
2015,Male,69,Civil partnership,5,NA
2015,Male,69,Civil partnership widowed,0,NA
2015,Male,69,Civil partnership dissolved,0,NA
2015,Male,69,Marital status not stated,66,NA
2015,Male,70,All marital statuses,5012,NA
2015,Male,70,Single,572,NA
2015,Male,70,Married,3061,NA
2015,Male,70,Widowed,480,NA
2015,Male,70,Divorced,812,NA
2015,Male,70,Civil partnership,6,NA
2015,Male,70,Civil partnership widowed,1,NA
2015,Male,70,Civil partnership dissolved,0,NA
2015,Male,70,Marital status not stated,80,NA
2015,Male,71,All marital statuses,5467,NA
2015,Male,71,Single,610,NA
2015,Male,71,Married,3337,NA
2015,Male,71,Widowed,528,NA
2015,Male,71,Divorced,888,NA
2015,Male,71,Civil partnership,4,NA
2015,Male,71,Civil partnership widowed,3,NA
2015,Male,71,Civil partnership dissolved,0,NA
2015,Male,71,Marital status not stated,97,NA
2015,Male,72,All marital statuses,5586,NA
2015,Male,72,Single,612,NA
2015,Male,72,Married,3427,NA
2015,Male,72,Widowed,625,NA
2015,Male,72,Divorced,841,NA
2015,Male,72,Civil partnership,10,NA
2015,Male,72,Civil partnership widowed,2,NA
2015,Male,72,Civil partnership dissolved,0,NA
2015,Male,72,Marital status not stated,69,NA
2015,Male,73,All marital statuses,5470,NA
2015,Male,73,Single,567,NA
2015,Male,73,Married,3401,NA
2015,Male,73,Widowed,636,NA
2015,Male,73,Divorced,800,NA
2015,Male,73,Civil partnership,7,NA
2015,Male,73,Civil partnership widowed,1,NA
2015,Male,73,Civil partnership dissolved,0,NA
2015,Male,73,Marital status not stated,58,NA
2015,Male,74,All marital statuses,5730,NA
2015,Male,74,Single,562,NA
2015,Male,74,Married,3531,NA
2015,Male,74,Widowed,739,NA
2015,Male,74,Divorced,821,NA
2015,Male,74,Civil partnership,5,NA
2015,Male,74,Civil partnership widowed,1,NA
2015,Male,74,Civil partnership dissolved,0,NA
2015,Male,74,Marital status not stated,71,NA
2015,Male,75,All marital statuses,6380,NA
2015,Male,75,Single,594,NA
2015,Male,75,Married,3974,NA
2015,Male,75,Widowed,880,NA
2015,Male,75,Divorced,850,NA
2015,Male,75,Civil partnership,7,NA
2015,Male,75,Civil partnership widowed,0,NA
2015,Male,75,Civil partnership dissolved,0,NA
2015,Male,75,Marital status not stated,75,NA
2015,Male,76,All marital statuses,6915,NA
2015,Male,76,Single,590,NA
2015,Male,76,Married,4352,NA
2015,Male,76,Widowed,1071,NA
2015,Male,76,Divorced,821,NA
2015,Male,76,Civil partnership,8,NA
2015,Male,76,Civil partnership widowed,2,NA
2015,Male,76,Civil partnership dissolved,0,NA
2015,Male,76,Marital status not stated,71,NA
2015,Male,77,All marital statuses,7320,NA
2015,Male,77,Single,651,NA
2015,Male,77,Married,4509,NA
2015,Male,77,Widowed,1214,NA
2015,Male,77,Divorced,868,NA
2015,Male,77,Civil partnership,10,NA
2015,Male,77,Civil partnership widowed,0,NA
2015,Male,77,Civil partnership dissolved,0,NA
2015,Male,77,Marital status not stated,68,NA
2015,Male,78,All marital statuses,7461,NA
2015,Male,78,Single,623,NA
2015,Male,78,Married,4578,NA
2015,Male,78,Widowed,1407,NA
2015,Male,78,Divorced,779,NA
2015,Male,78,Civil partnership,5,NA
2015,Male,78,Civil partnership widowed,3,NA
2015,Male,78,Civil partnership dissolved,0,NA
2015,Male,78,Marital status not stated,66,NA
2015,Male,79,All marital statuses,7847,NA
2015,Male,79,Single,617,NA
2015,Male,79,Married,4851,NA
2015,Male,79,Widowed,1549,NA
2015,Male,79,Divorced,766,NA
2015,Male,79,Civil partnership,7,NA
2015,Male,79,Civil partnership widowed,0,NA
2015,Male,79,Civil partnership dissolved,0,NA
2015,Male,79,Marital status not stated,57,NA
2015,Male,80,All marital statuses,8281,NA
2015,Male,80,Single,624,NA
2015,Male,80,Married,4945,NA
2015,Male,80,Widowed,1874,NA
2015,Male,80,Divorced,766,NA
2015,Male,80,Civil partnership,9,NA
2015,Male,80,Civil partnership widowed,1,NA
2015,Male,80,Civil partnership dissolved,0,NA
2015,Male,80,Marital status not stated,62,NA
2015,Male,81,All marital statuses,8259,NA
2015,Male,81,Single,593,NA
2015,Male,81,Married,4998,NA
2015,Male,81,Widowed,1922,NA
2015,Male,81,Divorced,670,NA
2015,Male,81,Civil partnership,6,NA
2015,Male,81,Civil partnership widowed,1,NA
2015,Male,81,Civil partnership dissolved,0,NA
2015,Male,81,Marital status not stated,69,NA
2015,Male,82,All marital statuses,8821,NA
2015,Male,82,Single,694,NA
2015,Male,82,Married,5137,NA
2015,Male,82,Widowed,2258,NA
2015,Male,82,Divorced,644,NA
2015,Male,82,Civil partnership,8,NA
2015,Male,82,Civil partnership widowed,0,NA
2015,Male,82,Civil partnership dissolved,0,NA
2015,Male,82,Marital status not stated,80,NA
2015,Male,83,All marital statuses,9249,NA
2015,Male,83,Single,677,NA
2015,Male,83,Married,5306,NA
2015,Male,83,Widowed,2523,NA
2015,Male,83,Divorced,686,NA
2015,Male,83,Civil partnership,7,NA
2015,Male,83,Civil partnership widowed,0,NA
2015,Male,83,Civil partnership dissolved,0,NA
2015,Male,83,Marital status not stated,50,NA
2015,Male,84,All marital statuses,9323,NA
2015,Male,84,Single,670,NA
2015,Male,84,Married,5188,NA
2015,Male,84,Widowed,2840,NA
2015,Male,84,Divorced,550,NA
2015,Male,84,Civil partnership,10,NA
2015,Male,84,Civil partnership widowed,1,NA
2015,Male,84,Civil partnership dissolved,0,NA
2015,Male,84,Marital status not stated,64,NA
2015,Male,85,All marital statuses,9395,NA
2015,Male,85,Single,596,NA
2015,Male,85,Married,5149,NA
2015,Male,85,Widowed,3025,NA
2015,Male,85,Divorced,563,NA
2015,Male,85,Civil partnership,4,NA
2015,Male,85,Civil partnership widowed,0,NA
2015,Male,85,Civil partnership dissolved,0,NA
2015,Male,85,Marital status not stated,58,NA
2015,Male,86,All marital statuses,9039,NA
2015,Male,86,Single,607,NA
2015,Male,86,Married,4670,NA
2015,Male,86,Widowed,3238,NA
2015,Male,86,Divorced,463,NA
2015,Male,86,Civil partnership,5,NA
2015,Male,86,Civil partnership widowed,3,NA
2015,Male,86,Civil partnership dissolved,0,NA
2015,Male,86,Marital status not stated,53,NA
2015,Male,87,All marital statuses,8515,NA
2015,Male,87,Single,536,NA
2015,Male,87,Married,4192,NA
2015,Male,87,Widowed,3315,NA
2015,Male,87,Divorced,421,NA
2015,Male,87,Civil partnership,8,NA
2015,Male,87,Civil partnership widowed,2,NA
2015,Male,87,Civil partnership dissolved,0,NA
2015,Male,87,Marital status not stated,41,NA
2015,Male,88,All marital statuses,8303,NA
2015,Male,88,Single,513,NA
2015,Male,88,Married,3914,NA
2015,Male,88,Widowed,3471,NA
2015,Male,88,Divorced,354,NA
2015,Male,88,Civil partnership,5,NA
2015,Male,88,Civil partnership widowed,0,NA
2015,Male,88,Civil partnership dissolved,0,NA
2015,Male,88,Marital status not stated,46,NA
2015,Male,89,All marital statuses,7650,NA
2015,Male,89,Single,435,NA
2015,Male,89,Married,3338,NA
2015,Male,89,Widowed,3526,NA
2015,Male,89,Divorced,308,NA
2015,Male,89,Civil partnership,4,NA
2015,Male,89,Civil partnership widowed,2,NA
2015,Male,89,Civil partnership dissolved,0,NA
2015,Male,89,Marital status not stated,37,NA
2015,Male,90,All marital statuses,7134,NA
2015,Male,90,Single,435,NA
2015,Male,90,Married,2884,NA
2015,Male,90,Widowed,3538,NA
2015,Male,90,Divorced,238,NA
2015,Male,90,Civil partnership,4,NA
2015,Male,90,Civil partnership widowed,1,NA
2015,Male,90,Civil partnership dissolved,0,NA
2015,Male,90,Marital status not stated,34,NA
2015,Male,91,All marital statuses,6386,NA
2015,Male,91,Single,343,NA
2015,Male,91,Married,2434,NA
2015,Male,91,Widowed,3379,NA
2015,Male,91,Divorced,207,NA
2015,Male,91,Civil partnership,3,NA
2015,Male,91,Civil partnership widowed,1,NA
2015,Male,91,Civil partnership dissolved,0,NA
2015,Male,91,Marital status not stated,19,NA
2015,Male,92,All marital statuses,5417,NA
2015,Male,92,Single,264,NA
2015,Male,92,Married,1930,NA
2015,Male,92,Widowed,3058,NA
2015,Male,92,Divorced,136,NA
2015,Male,92,Civil partnership,1,NA
2015,Male,92,Civil partnership widowed,0,NA
2015,Male,92,Civil partnership dissolved,0,NA
2015,Male,92,Marital status not stated,28,NA
2015,Male,93,All marital statuses,4753,NA
2015,Male,93,Single,216,NA
2015,Male,93,Married,1535,NA
2015,Male,93,Widowed,2844,NA
2015,Male,93,Divorced,135,NA
2015,Male,93,Civil partnership,1,NA
2015,Male,93,Civil partnership widowed,1,NA
2015,Male,93,Civil partnership dissolved,0,NA
2015,Male,93,Marital status not stated,21,NA
2015,Male,94,All marital statuses,4173,NA
2015,Male,94,Single,177,NA
2015,Male,94,Married,1290,NA
2015,Male,94,Widowed,2583,NA
2015,Male,94,Divorced,105,NA
2015,Male,94,Civil partnership,2,NA
2015,Male,94,Civil partnership widowed,0,NA
2015,Male,94,Civil partnership dissolved,0,NA
2015,Male,94,Marital status not stated,16,NA
2015,Male,95,All marital statuses,3021,NA
2015,Male,95,Single,116,NA
2015,Male,95,Married,807,NA
2015,Male,95,Widowed,2016,NA
2015,Male,95,Divorced,72,NA
2015,Male,95,Civil partnership,0,NA
2015,Male,95,Civil partnership widowed,0,NA
2015,Male,95,Civil partnership dissolved,0,NA
2015,Male,95,Marital status not stated,10,NA
2015,Male,96,All marital statuses,1664,NA
2015,Male,96,Single,60,NA
2015,Male,96,Married,401,NA
2015,Male,96,Widowed,1160,NA
2015,Male,96,Divorced,34,NA
2015,Male,96,Civil partnership,0,NA
2015,Male,96,Civil partnership widowed,0,NA
2015,Male,96,Civil partnership dissolved,0,NA
2015,Male,96,Marital status not stated,9,NA
2015,Male,97,All marital statuses,1139,NA
2015,Male,97,Single,47,NA
2015,Male,97,Married,259,NA
2015,Male,97,Widowed,803,NA
2015,Male,97,Divorced,25,NA
2015,Male,97,Civil partnership,1,NA
2015,Male,97,Civil partnership widowed,0,NA
2015,Male,97,Civil partnership dissolved,0,NA
2015,Male,97,Marital status not stated,4,NA
2015,Male,98,All marital statuses,892,NA
2015,Male,98,Single,35,NA
2015,Male,98,Married,184,NA
2015,Male,98,Widowed,645,NA
2015,Male,98,Divorced,24,NA
2015,Male,98,Civil partnership,0,NA
2015,Male,98,Civil partnership widowed,0,NA
2015,Male,98,Civil partnership dissolved,0,NA
2015,Male,98,Marital status not stated,4,NA
2015,Male,99,All marital statuses,631,NA
2015,Male,99,Single,35,NA
2015,Male,99,Married,121,NA
2015,Male,99,Widowed,461,NA
2015,Male,99,Divorced,14,NA
2015,Male,99,Civil partnership,0,NA
2015,Male,99,Civil partnership widowed,0,NA
2015,Male,99,Civil partnership dissolved,0,NA
2015,Male,99,Marital status not stated,0,NA
2015,Male,100,All marital statuses,474,NA
2015,Male,100,Single,16,NA
2015,Male,100,Married,78,NA
2015,Male,100,Widowed,372,NA
2015,Male,100,Divorced,7,NA
2015,Male,100,Civil partnership,0,NA
2015,Male,100,Civil partnership widowed,0,NA
2015,Male,100,Civil partnership dissolved,0,NA
2015,Male,100,Marital status not stated,1,NA
2015,Male,101,All marital statuses,283,NA
2015,Male,101,Single,12,NA
2015,Male,101,Married,34,NA
2015,Male,101,Widowed,234,NA
2015,Male,101,Divorced,2,NA
2015,Male,101,Civil partnership,0,NA
2015,Male,101,Civil partnership widowed,0,NA
2015,Male,101,Civil partnership dissolved,0,NA
2015,Male,101,Marital status not stated,1,NA
2015,Male,102,All marital statuses,172,NA
2015,Male,102,Single,3,NA
2015,Male,102,Married,14,NA
2015,Male,102,Widowed,152,NA
2015,Male,102,Divorced,1,NA
2015,Male,102,Civil partnership,0,NA
2015,Male,102,Civil partnership widowed,0,NA
2015,Male,102,Civil partnership dissolved,0,NA
2015,Male,102,Marital status not stated,2,NA
2015,Male,103,All marital statuses,98,NA
2015,Male,103,Single,2,NA
2015,Male,103,Married,8,NA
2015,Male,103,Widowed,87,NA
2015,Male,103,Divorced,1,NA
2015,Male,103,Civil partnership,0,NA
2015,Male,103,Civil partnership widowed,0,NA
2015,Male,103,Civil partnership dissolved,0,NA
2015,Male,103,Marital status not stated,0,NA
2015,Male,104,All marital statuses,51,NA
2015,Male,104,Single,2,NA
2015,Male,104,Married,3,NA
2015,Male,104,Widowed,45,NA
2015,Male,104,Divorced,1,NA
2015,Male,104,Civil partnership,0,NA
2015,Male,104,Civil partnership widowed,0,NA
2015,Male,104,Civil partnership dissolved,0,NA
2015,Male,104,Marital status not stated,0,NA
2015,Male,105 years and over,All marital statuses,39,NA
2015,Male,105 years and over,Single,4,NA
2015,Male,105 years and over,Married,1,NA
2015,Male,105 years and over,Widowed,33,NA
2015,Male,105 years and over,Divorced,1,NA
2015,Male,105 years and over,Civil partnership,0,NA
2015,Male,105 years and over,Civil partnership widowed,0,NA
2015,Male,105 years and over,Civil partnership dissolved,0,NA
2015,Male,105 years and over,Marital status not stated,0,NA
2015,Female,All ages,All marital statuses,272448,All Ages
2015,Female,All ages,Single,22734,All Ages
2015,Female,All ages,Married,67713,All Ages
2015,Female,All ages,Widowed,154555,All Ages
2015,Female,All ages,Divorced,25680,All Ages
2015,Female,All ages,Civil partnership,105,All Ages
2015,Female,All ages,Civil partnership widowed,12,All Ages
2015,Female,All ages,Civil partnership dissolved,2,All Ages
